exercicio;demonstrativo;periodo;conta;cod_conta;;<MR-10>;<MR-11>;<MR-1>;<MR-2>;<MR-3>;<MR-4>;<MR-5>;<MR-6>;<MR-7>;<MR-8>;<MR-9>;<MR>;PREVISÃO ATUALIZADA 2024;TOTAL (ÚLTIMOS 12 MESES)
2023;RREO;6;RECEITA CORRENTE LÍQUIDA (III) = (I - II);RREO3ReceitaCorrenteLiquida;;;;;;;;;;;;;;;
2023;RREO;6;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;;;;;;;;;;;;;;;
2023;RREO;6;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;;;;;;;;;;;;;;;
2023;RREO;6;RECEITAS CORRENTES (I);ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2023;RREO;6;Receita Patrimonial;RREO3ReceitaPatrimonial;;;;;;;;;;;;;;;
2023;RREO;6;Receita de Serviços;RREO3ReceitaDeServicos;;;;;;;;;;;;;;;
2023;RREO;6;Rendimentos de Aplicação Financeira;RendimentosDeAplicacaoFinanceira;;;;;;;;;;;;;;;
2023;RREO;6;Rendimentos de Aplicações de Recursos Previdenciários;RendimentosDeAplicacoesDeRecursosPrevidenciarios;;;;;;;;;;;;;;;
2023;RREO;6;Transferências Constitucionais e Legais;ReceitaDeTransferenciasConstitucionaisELegais;;;;;;;;;;;;;;;
2023;RREO;6;Transferências Correntes;RREO3TransferenciasCorrentes;;;;;;;;;;;;;;;
2023;RREO;6;Transferências da LC nº 61/1989;RREO3TransferenciasDaLC611989;;;;;;;;;;;;;;;
2023;RREO;6;Transferências do FUNDEB;RREO3TransferenciasDoFUNDEB;;;;;;;;;;;;;;;
2024;RREO;1;( - ) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF) (IV);RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;;;;;;;;;;;;;;;
2024;RREO;1;Compensações Financ. entre Regimes Previdência;CompensacaoFinanceiraEntreRegimesPrevidencia;;;;;;;;;;;;;;;
2024;RREO;1;Contrib. do Servidor para o Plano de Previdência;ContribuicaoDoServidorParaOPlanoDePrevidencia;;;;;;;;;;;;;;;
2024;RREO;1;Contribuições;RREO3ReceitaDeContribuicoes;;;;;;;;;;;;;;;
2024;RREO;1;Cota-Parte do FPE;RREO3CotaParteDoFPE;;;;;;;;;;;;;;;
2024;RREO;1;DEDUÇÕES (II);DeducoesDaReceitaCorrenteLiquida;;;;;;;;;;;;;;;
2024;RREO;1;Dedução de Receita para Formação do FUNDEB;DeducaoDeReceitaParaFormacaoDoFUNDEB;;;;;;;;;;;;;;;
2024;RREO;1;ICMS;ICMSLiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;1;IPVA;IPVALiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;1;IRRF;IRRFLiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;1;ITCD;ITCDLiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;1;Impostos, Taxas e Contribuições de Melhoria;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;1;Outras Receitas Correntes;RREO3OutrasReceitasCorrentes;;;;;;;;;;;;;;;
2024;RREO;1;Outras Receitas Patrimoniais;OutrasReceitasPatrimoniais;;;;;;;;;;;;;;;
2024;RREO;1;Outras Transferências Correntes;RREO3OutrasTransferenciasCorrentes;;;;;;;;;;;;;;;
2024;RREO;1;Outros Impostos, Taxas e Contribuições de Melhoria;OutrasReceitasTributarias;;;;;;;;;;;;;;;
2024;RREO;1;RECEITA CORRENTE LÍQUIDA (III) = (I - II);RREO3ReceitaCorrenteLiquida;;;;;;;;;;;;;;;
2024;RREO;1;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (IX) = (V - VI - VII - VIII);RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;;;;;;;;;;;;;;;
2024;RREO;1;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;;;;;;;;;;;;;;;
2024;RREO;1;RECEITAS CORRENTES (I);ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;1;Receita Patrimonial;RREO3ReceitaPatrimonial;;;;;;;;;;;;;;;
2024;RREO;1;Receita de Serviços;RREO3ReceitaDeServicos;;;;;;;;;;;;;;;
2024;RREO;1;Rendimentos de Aplicação Financeira;RendimentosDeAplicacaoFinanceira;;;;;;;;;;;;;;;
2024;RREO;1;Rendimentos de Aplicações de Recursos Previdenciários;RendimentosDeAplicacoesDeRecursosPrevidenciarios;;;;;;;;;;;;;;;
2024;RREO;1;Transferências Constitucionais e Legais;ReceitaDeTransferenciasConstitucionaisELegais;;;;;;;;;;;;;;;
2024;RREO;1;Transferências Correntes;RREO3TransferenciasCorrentes;;;;;;;;;;;;;;;
2024;RREO;1;Transferências da LC nº 61/1989;RREO3TransferenciasDaLC611989;;;;;;;;;;;;;;;
2024;RREO;1;Transferências do FUNDEB;RREO3TransferenciasDoFUNDEB;;;;;;;;;;;;;;;
2024;RREO;2;( - ) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF) (IV);RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;;;;;;;;;;;;;;;
2024;RREO;2;Compensações Financ. entre Regimes Previdência;CompensacaoFinanceiraEntreRegimesPrevidencia;;;;;;;;;;;;;;;
2024;RREO;2;Contrib. do Servidor para o Plano de Previdência;ContribuicaoDoServidorParaOPlanoDePrevidencia;;;;;;;;;;;;;;;
2024;RREO;2;Contribuições;RREO3ReceitaDeContribuicoes;;;;;;;;;;;;;;;
2024;RREO;2;Cota-Parte do FPE;RREO3CotaParteDoFPE;;;;;;;;;;;;;;;
2024;RREO;2;DEDUÇÕES (II);DeducoesDaReceitaCorrenteLiquida;;;;;;;;;;;;;;;
2024;RREO;2;Dedução de Receita para Formação do FUNDEB;DeducaoDeReceitaParaFormacaoDoFUNDEB;;;;;;;;;;;;;;;
2024;RREO;2;ICMS;ICMSLiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;2;IPVA;IPVALiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;2;IRRF;IRRFLiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;2;ITCD;ITCDLiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;2;Impostos, Taxas e Contribuições de Melhoria;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;2;Outras Receitas Correntes;RREO3OutrasReceitasCorrentes;;;;;;;;;;;;;;;
2024;RREO;2;Outras Receitas Patrimoniais;OutrasReceitasPatrimoniais;;;;;;;;;;;;;;;
2024;RREO;2;Outras Transferências Correntes;RREO3OutrasTransferenciasCorrentes;;;;;;;;;;;;;;;
2024;RREO;2;Outros Impostos, Taxas e Contribuições de Melhoria;OutrasReceitasTributarias;;;;;;;;;;;;;;;
2024;RREO;2;RECEITA CORRENTE LÍQUIDA (III) = (I - II);RREO3ReceitaCorrenteLiquida;;;;;;;;;;;;;;;
2024;RREO;2;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (IX) = (V - VI - VII - VIII);RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;;;;;;;;;;;;;;;
2024;RREO;2;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;;;;;;;;;;;;;;;
2024;RREO;2;RECEITAS CORRENTES (I);ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;2;Receita Patrimonial;RREO3ReceitaPatrimonial;;;;;;;;;;;;;;;
2024;RREO;2;Receita de Serviços;RREO3ReceitaDeServicos;;;;;;;;;;;;;;;
2024;RREO;2;Rendimentos de Aplicação Financeira;RendimentosDeAplicacaoFinanceira;;;;;;;;;;;;;;;
2024;RREO;2;Rendimentos de Aplicações de Recursos Previdenciários;RendimentosDeAplicacoesDeRecursosPrevidenciarios;;;;;;;;;;;;;;;
2024;RREO;2;Transferências Constitucionais e Legais;ReceitaDeTransferenciasConstitucionaisELegais;;;;;;;;;;;;;;;
2024;RREO;2;Transferências Correntes;RREO3TransferenciasCorrentes;;;;;;;;;;;;;;;
2024;RREO;2;Transferências da LC nº 61/1989;RREO3TransferenciasDaLC611989;;;;;;;;;;;;;;;
2024;RREO;2;Transferências do FUNDEB;RREO3TransferenciasDoFUNDEB;;;;;;;;;;;;;;;
2024;RREO;3;( - ) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF) (IV);RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;;;;;;;;;;;;;;;
2024;RREO;3;Compensações Financ. entre Regimes Previdência;CompensacaoFinanceiraEntreRegimesPrevidencia;;;;;;;;;;;;;;;
2024;RREO;3;Contrib. do Servidor para o Plano de Previdência;ContribuicaoDoServidorParaOPlanoDePrevidencia;;;;;;;;;;;;;;;
2024;RREO;3;Contribuições;RREO3ReceitaDeContribuicoes;;;;;;;;;;;;;;;
2024;RREO;3;Cota-Parte do FPE;RREO3CotaParteDoFPE;;;;;;;;;;;;;;;
2024;RREO;3;DEDUÇÕES (II);DeducoesDaReceitaCorrenteLiquida;;;;;;;;;;;;;;;
2024;RREO;3;Dedução de Receita para Formação do FUNDEB;DeducaoDeReceitaParaFormacaoDoFUNDEB;;;;;;;;;;;;;;;
2024;RREO;3;ICMS;ICMSLiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;3;IPVA;IPVALiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;3;IRRF;IRRFLiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;3;ITCD;ITCDLiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;3;Impostos, Taxas e Contribuições de Melhoria;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;3;Outras Receitas Correntes;RREO3OutrasReceitasCorrentes;;;;;;;;;;;;;;;
2024;RREO;3;Outras Receitas Patrimoniais;OutrasReceitasPatrimoniais;;;;;;;;;;;;;;;
2024;RREO;3;Outras Transferências Correntes;RREO3OutrasTransferenciasCorrentes;;;;;;;;;;;;;;;
2024;RREO;3;Outros Impostos, Taxas e Contribuições de Melhoria;OutrasReceitasTributarias;;;;;;;;;;;;;;;
2024;RREO;3;RECEITA CORRENTE LÍQUIDA (III) = (I - II);RREO3ReceitaCorrenteLiquida;;;;;;;;;;;;;;;
2024;RREO;3;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (IX) = (V - VI - VII - VIII);RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;;;;;;;;;;;;;;;
2024;RREO;3;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;;;;;;;;;;;;;;;
2024;RREO;3;RECEITAS CORRENTES (I);ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;3;Receita Patrimonial;RREO3ReceitaPatrimonial;;;;;;;;;;;;;;;
2024;RREO;3;Receita de Serviços;RREO3ReceitaDeServicos;;;;;;;;;;;;;;;
2024;RREO;3;Rendimentos de Aplicação Financeira;RendimentosDeAplicacaoFinanceira;;;;;;;;;;;;;;;
2024;RREO;3;Rendimentos de Aplicações de Recursos Previdenciários;RendimentosDeAplicacoesDeRecursosPrevidenciarios;;;;;;;;;;;;;;;
2024;RREO;3;Transferências Constitucionais e Legais;ReceitaDeTransferenciasConstitucionaisELegais;;;;;;;;;;;;;;;
2024;RREO;3;Transferências Correntes;RREO3TransferenciasCorrentes;;;;;;;;;;;;;;;
2024;RREO;3;Transferências da LC nº 61/1989;RREO3TransferenciasDaLC611989;;;;;;;;;;;;;;;
2024;RREO;3;Transferências do FUNDEB;RREO3TransferenciasDoFUNDEB;;;;;;;;;;;;;;;
2024;RREO;4;( - ) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF) (IV);RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;;;;;;;;;;;;;;;
2024;RREO;4;Compensações Financ. entre Regimes Previdência;CompensacaoFinanceiraEntreRegimesPrevidencia;;;;;;;;;;;;;;;
2024;RREO;4;Contrib. do Servidor para o Plano de Previdência;ContribuicaoDoServidorParaOPlanoDePrevidencia;;;;;;;;;;;;;;;
2024;RREO;4;Contribuições;RREO3ReceitaDeContribuicoes;;;;;;;;;;;;;;;
2024;RREO;4;Cota-Parte do FPE;RREO3CotaParteDoFPE;;;;;;;;;;;;;;;
2024;RREO;4;DEDUÇÕES (II);DeducoesDaReceitaCorrenteLiquida;;;;;;;;;;;;;;;
2024;RREO;4;Dedução de Receita para Formação do FUNDEB;DeducaoDeReceitaParaFormacaoDoFUNDEB;;;;;;;;;;;;;;;
2024;RREO;4;ICMS;ICMSLiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;4;IPVA;IPVALiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;4;IRRF;IRRFLiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;4;ITCD;ITCDLiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;4;Impostos, Taxas e Contribuições de Melhoria;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;4;Outras Receitas Correntes;RREO3OutrasReceitasCorrentes;;;;;;;;;;;;;;;
2024;RREO;4;Outras Receitas Patrimoniais;OutrasReceitasPatrimoniais;;;;;;;;;;;;;;;
2024;RREO;4;Outras Transferências Correntes;RREO3OutrasTransferenciasCorrentes;;;;;;;;;;;;;;;
2024;RREO;4;Outros Impostos, Taxas e Contribuições de Melhoria;OutrasReceitasTributarias;;;;;;;;;;;;;;;
2024;RREO;4;RECEITA CORRENTE LÍQUIDA (III) = (I - II);RREO3ReceitaCorrenteLiquida;;;;;;;;;;;;;;;
2024;RREO;4;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (IX) = (V - VI - VII - VIII);RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;;;;;;;;;;;;;;;
2024;RREO;4;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;;;;;;;;;;;;;;;
2024;RREO;4;RECEITAS CORRENTES (I);ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;4;Receita Patrimonial;RREO3ReceitaPatrimonial;;;;;;;;;;;;;;;
2024;RREO;4;Receita de Serviços;RREO3ReceitaDeServicos;;;;;;;;;;;;;;;
2024;RREO;4;Rendimentos de Aplicação Financeira;RendimentosDeAplicacaoFinanceira;;;;;;;;;;;;;;;
2024;RREO;4;Rendimentos de Aplicações de Recursos Previdenciários;RendimentosDeAplicacoesDeRecursosPrevidenciarios;;;;;;;;;;;;;;;
2024;RREO;4;Transferências Constitucionais e Legais;ReceitaDeTransferenciasConstitucionaisELegais;;;;;;;;;;;;;;;
2024;RREO;4;Transferências Correntes;RREO3TransferenciasCorrentes;;;;;;;;;;;;;;;
2024;RREO;4;Transferências da LC nº 61/1989;RREO3TransferenciasDaLC611989;;;;;;;;;;;;;;;
2024;RREO;4;Transferências do FUNDEB;RREO3TransferenciasDoFUNDEB;;;;;;;;;;;;;;;
2024;RREO;5;( - ) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF) (IV);RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;;;;;;;;;;;;;;;
2024;RREO;5;Compensações Financ. entre Regimes Previdência;CompensacaoFinanceiraEntreRegimesPrevidencia;;;;;;;;;;;;;;;
2024;RREO;5;Contrib. do Servidor para o Plano de Previdência;ContribuicaoDoServidorParaOPlanoDePrevidencia;;;;;;;;;;;;;;;
2024;RREO;5;Contribuições;RREO3ReceitaDeContribuicoes;;;;;;;;;;;;;;;
2024;RREO;5;Cota-Parte do FPE;RREO3CotaParteDoFPE;;;;;;;;;;;;;;;
2024;RREO;5;DEDUÇÕES (II);DeducoesDaReceitaCorrenteLiquida;;;;;;;;;;;;;;;
2024;RREO;5;Dedução de Receita para Formação do FUNDEB;DeducaoDeReceitaParaFormacaoDoFUNDEB;;;;;;;;;;;;;;;
2024;RREO;5;ICMS;ICMSLiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;5;IPVA;IPVALiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;5;IRRF;IRRFLiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;5;ITCD;ITCDLiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;5;Impostos, Taxas e Contribuições de Melhoria;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;5;Outras Receitas Correntes;RREO3OutrasReceitasCorrentes;;;;;;;;;;;;;;;
2024;RREO;5;Outras Receitas Patrimoniais;OutrasReceitasPatrimoniais;;;;;;;;;;;;;;;
2024;RREO;5;Outras Transferências Correntes;RREO3OutrasTransferenciasCorrentes;;;;;;;;;;;;;;;
2024;RREO;5;Outros Impostos, Taxas e Contribuições de Melhoria;OutrasReceitasTributarias;;;;;;;;;;;;;;;
2024;RREO;5;RECEITA CORRENTE LÍQUIDA (III) = (I - II);RREO3ReceitaCorrenteLiquida;;;;;;;;;;;;;;;
2024;RREO;5;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (IX) = (V - VI - VII - VIII);RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;;;;;;;;;;;;;;;
2024;RREO;5;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;;;;;;;;;;;;;;;
2024;RREO;5;RECEITAS CORRENTES (I);ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2024;RREO;5;Receita Patrimonial;RREO3ReceitaPatrimonial;;;;;;;;;;;;;;;
2024;RREO;5;Receita de Serviços;RREO3ReceitaDeServicos;;;;;;;;;;;;;;;
2024;RREO;5;Rendimentos de Aplicação Financeira;RendimentosDeAplicacaoFinanceira;;;;;;;;;;;;;;;
2024;RREO;5;Rendimentos de Aplicações de Recursos Previdenciários;RendimentosDeAplicacoesDeRecursosPrevidenciarios;;;;;;;;;;;;;;;
2024;RREO;5;Transferências Constitucionais e Legais;ReceitaDeTransferenciasConstitucionaisELegais;;;;;;;;;;;;;;;
2024;RREO;5;Transferências Correntes;RREO3TransferenciasCorrentes;;;;;;;;;;;;;;;
2024;RREO;5;Transferências da LC nº 61/1989;RREO3TransferenciasDaLC611989;;;;;;;;;;;;;;;
2024;RREO;5;Transferências do FUNDEB;RREO3TransferenciasDoFUNDEB;;;;;;;;;;;;;;;
2024;RREO;6;( - ) Transferências obrigatórias da União relativas às emendas de bancada (art. 166, § 16, da CF) (VI);RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasDeBancada;;;;;;;;;;;;;18500000.0;;18500000.0
2024;RREO;6;( - ) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF) (IV);RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;;;;;;;;1960000.0;;2238750.0;;;1700000.0;1798750.0;5898750.0
2024;RREO;6;Compensações Financ. entre Regimes Previdência;CompensacaoFinanceiraEntreRegimesPrevidencia;;168529.81;;741703.82;162426.79;227745.17;2806143.39;1852890.35;3860706.04;2048968.88;15654017.24;;1365951.85;58793221.0;28889083.34
2024;RREO;6;Contrib. do Servidor para o Plano de Previdência;ContribuicaoDoServidorParaOPlanoDePrevidencia;;49245953.27;14311531.0;69677834.54;45234230.3;46233434.58;45746983.45;43402993.81;35525676.37;56014318.49;48289488.59;52474544.27;110167645.1;532436363.0;616324633.77
2024;RREO;6;Contribuições;RREO3ReceitaDeContribuicoes;;49245953.27;14311531.0;69677834.54;45234230.3;46233434.58;45746983.45;43402993.81;35525676.37;56014318.49;48289488.59;52474544.27;110167645.1;532436363.0;616324633.77
2024;RREO;6;Cota-Parte do FPE;RREO3CotaParteDoFPE;;608893316.59;448999776.68;470020601.0;367575659.39;344616368.17;421686805.05;322717478.27;497418501.59;464101327.8;398741274.72;380071843.08;527660204.05;5211173017.0;5252503156.39
2024;RREO;6;DEDUÇÕES (II);DeducoesDaReceitaCorrenteLiquida;;466001123.21;360718313.12;403457779.97;362099675.29;394909646.79;468377642.48;460102501.03;402828084.67;462315721.28;429743326.17;358351660.32;592067654.47;5326392395.15;5160973128.8
2024;RREO;6;Dedução de Receita para Formação do FUNDEB;DeducaoDeReceitaParaFormacaoDoFUNDEB;;214753840.0;178984830.61;161304467.77;155010054.35;169812720.84;198956066.97;210351825.12;170942394.74;190616945.46;181164334.69;155897917.25;264270161.29;2282063322.0;2252065559.09
2024;RREO;6;ICMS;ICMSLiquidoExcetoTransferenciasEFUNDEB;;571600338.01;594591867.41;636612582.5;529082199.96;604047257.85;721116151.26;689905418.14;647237333.26;621662977.74;606366885.09;502008807.03;783216959.75;7856724103.0;7507448778.0
2024;RREO;6;IPVA;IPVALiquidoExcetoTransferenciasEFUNDEB;;55571213.63;63657187.24;22389682.72;38616238.04;42317442.5;52829214.11;70041057.93;59144110.3;62792609.48;68510457.92;57776560.17;20323754.04;544533740.0;613969528.08
2024;RREO;6;IRRF;IRRFLiquidoExcetoTransferenciasEFUNDEB;;74207486.59;49651379.23;82022802.75;73703283.76;61251431.18;76841500.7;68504783.37;68846564.75;75860275.29;70333209.43;60808675.08;182284707.93;853573975.0;944316100.06
2024;RREO;6;ITCD;ITCDLiquidoExcetoTransferenciasEFUNDEB;;1818785.0;1672608.18;3619368.36;3837149.9;2106697.52;6730632.3;2887858.79;3004158.47;1450967.53;2202776.75;2538795.98;3741154.99;41117177.0;35610953.77
2024;RREO;6;Impostos, Taxas e Contribuições de Melhoria;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;;720667513.49;724818406.35;762873666.63;667025997.43;731397458.04;878313444.01;854594828.52;798772864.92;780860611.72;768957342.96;642123557.06;1008219833.61;9519151159.0;9338625524.74
2024;RREO;6;Outras Receitas Correntes;RREO3OutrasReceitasCorrentes;;44001182.98;31699168.18;45204915.83;42021624.43;36969646.46;46257385.57;43116185.43;49468391.5;46201084.37;59817327.71;32076721.24;102028262.84;450012462.22;578861896.54
2024;RREO;6;Outras Receitas Patrimoniais;OutrasReceitasPatrimoniais;;6705617.39;6892075.9;9401293.82;5119600.92;5149733.43;5035239.36;6959343.52;6724340.62;8425091.74;5343132.45;7027643.05;5762199.6;91597096.63;78545311.8
2024;RREO;6;Outras Transferências Correntes;RREO3OutrasTransferenciasCorrentes;;48426084.26;44213437.73;49117424.98;79594785.57;80580446.6;68608079.04;60833448.23;54092380.9;68833580.17;62762508.25;64306640.71;96552177.19;709990783.83;777920993.63
2024;RREO;6;Outros Impostos, Taxas e Contribuições de Melhoria;OutrasReceitasTributarias;;17469690.26;15245364.29;18229230.3;21787125.77;21674628.99;20795945.64;23255710.29;20540698.14;19093781.68;21544013.77;18990718.8;18653256.9;223202164.0;237280164.83
2024;RREO;6;RECEITA CORRENTE LÍQUIDA (III) = (I - II);RREO3ReceitaCorrenteLiquida;;1273205781.21;1123623454.19;1197301844.22;1078293175.31;1047672187.81;1251944483.41;1098450553.21;1253232697.42;1231785239.08;1117663185.5;1015576193.8;1525984378.98;14131674018.18;14214733174.14
2024;RREO;6;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (IX) = (V - VI - VII - VIII);RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;;1273205781.21;1123623454.19;1197301844.22;1078293175.31;1047672187.81;1251944483.41;1096490553.21;1253232697.42;1229546489.08;1117663185.5;1015576193.8;1505784378.98;14129875268.18;14190334424.14
2024;RREO;6;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;;1273205781.21;1123623454.19;1197301844.22;1078293175.31;1047672187.81;1251944483.41;1096490553.21;1253232697.42;1229546489.08;1117663185.5;1015576193.8;1524284378.98;14129875268.18;14208834424.14
2024;RREO;6;RECEITAS CORRENTES (I);ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;;1739206904.42;1484341767.31;1600759624.19;1440392850.6;1442581834.6;1720322125.89;1558553054.24;1656060782.09;1694100960.36;1547406511.67;1373927854.12;2118052033.45;19458066413.33;19375706302.94
2024;RREO;6;Receita Patrimonial;RREO3ReceitaPatrimonial;;66088132.34;50179192.47;51723327.27;53009390.08;60944843.72;51862612.51;52451345.73;46653306.62;71882117.7;44632453.38;49346414.8;51409638.78;834009593.28;650182775.4
2024;RREO;6;Receita de Serviços;RREO3ReceitaDeServicos;;36379322.73;38715351.95;31901345.36;40137392.65;38089160.05;41835693.12;48438378.14;42545152.62;47634456.8;46995830.94;41410556.93;38104327.17;440951361.0;492186968.46
2024;RREO;6;Rendimentos de Aplicação Financeira;RendimentosDeAplicacaoFinanceira;;59382514.95;43287116.57;42322033.45;47889789.16;55795110.29;46827373.15;45492002.21;39928966.0;63457025.96;39289320.93;42318771.75;45647439.18;742412496.65;571637463.6
2024;RREO;6;Rendimentos de Aplicações de Recursos Previdenciários;RendimentosDeAplicacoesDeRecursosPrevidenciarios;;22296988.78;1291786.87;3187516.57;3269064.61;11832342.14;4871885.5;1261829.93;982863.39;23481469.57;903854.88;1464930.29;3273996.13;216505480.15;78118528.66
