exercicio;demonstrativo;periodo;conta;cod_conta;;% (b/a);% (c/a);Até o Bimestre (c);DESPESAS EMPENHADAS ATÉ O BIMESTRE (f);DESPESAS EMPENHADAS NO BIMESTRE;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h);DESPESAS LIQUIDADAS NO BIMESTRE;DESPESAS PAGAS ATÉ O BIMESTRE (j);DOTAÇÃO ATUALIZADA (e);DOTAÇÃO INICIAL (d);INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (k);No Bimestre (b);PREVISÃO ATUALIZADA (a);PREVISÃO INICIAL;SALDO (a-c);SALDO (g) = (e-f);SALDO (i) = (e-h)
2023;RREO;6;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);ReceitasExcetoIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2023;RREO;6;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2023;RREO;6;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentariasTotal;;;;;;;;;;;;;;;;;;
2023;RREO;6;RECEITAS CORRENTES;ReceitasCorrentes;;;;;;;;;;;;;;;;;;
2023;RREO;6;RECEITAS CORRENTES;ReceitasCorrentesIntra;;;;;;;;;;;;;;;;;;
2023;RREO;6;RECEITAS DE CAPITAL;ReceitasDeCapital;;;;;;;;;;;;;;;;;;
2023;RREO;6;RECEITAS DE CAPITAL;ReceitasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2023;RREO;6;RESERVA DE CONTINGÊNCIA;ReservaDeContingencia;;;;;;;;;;;;;;;;;;
2023;RREO;6;SALDOS DE EXERCÍCIOS ANTERIORES;SaldoDeExerciciosAnterioresUtilizadosParaCreditosAdicionais;;;;;;;;;;;;;;;;;;
2023;RREO;6;SUBTOTAL DAS DESPESAS (X) = (VIII + IX);SubtotalDasDespesas;;;;;;;;;;;;;;;;;;
2023;RREO;6;SUBTOTAL DAS RECEITAS (III) = (I + II);SubtotalDasReceitas;;;;;;;;;;;;;;;;;;
2023;RREO;6;SUPERÁVIT (XIII);Superavit;;;;;;;;;;;;;;;;;;
2023;RREO;6;Serviços Administrativos e Comerciais Gerais;ServicosAdministrativosEComerciaisGerais;;;;;;;;;;;;;;;;;;
2023;RREO;6;Serviços Administrativos e Comerciais Gerais;ServicosAdministrativosEComerciaisGeraisIntra;;;;;;;;;;;;;;;;;;
2023;RREO;6;Serviços e Atividades Referentes à Navegação e ao Transporte;ServicosEAtividadesReferentesANavegacaoEAoTransporte;;;;;;;;;;;;;;;;;;
2023;RREO;6;Superávit Financeiro Utilizado para Créditos Adicionais;SuperavitFinanceiro;;;;;;;;;;;;;;;;;;
2023;RREO;6;TOTAL COM DÉFICIT (VII) = (V + VI);TotalReceitasComDeficit;;;;;;;;;;;;;;;;;;
2023;RREO;6;TOTAL COM SUPERÁVIT (XIV) = (XII + XIII);TotalDespesasComSuperavit;;;;;;;;;;;;;;;;;;
2023;RREO;6;TOTAL DAS DESPESAS (XII) = (X + XI);TotalDespesas;;;;;;;;;;;;;;;;;;
2023;RREO;6;TOTAL DAS RECEITAS (V) = (III + IV);TotalReceitas;;;;;;;;;;;;;;;;;;
2023;RREO;6;TRANSFERÊNCIAS CORRENTES;TransferenciasCorrentes;;;;;;;;;;;;;;;;;;
2023;RREO;6;TRANSFERÊNCIAS DE CAPITAL;TransferenciasDeCapital;;;;;;;;;;;;;;;;;;
2023;RREO;6;Taxas;Taxas;;;;;;;;;;;;;;;;;;
2023;RREO;6;Transferências da União e de suas Entidades;TransferenciasCorrentesDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2023;RREO;6;Transferências da União e de suas Entidades;TransferenciasDeCapitalDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2023;RREO;6;Transferências de Instituições Privadas;TransferenciasCorrentesDeInstituicoesPrivadas;;;;;;;;;;;;;;;;;;
2023;RREO;6;Transferências de Instituições Privadas;TransferenciasDeCapitalDeInstituicoesPrivadas;;;;;;;;;;;;;;;;;;
2023;RREO;6;Transferências de Outras Instituições Públicas;TransferenciasCorrentesDeOutrasInstituicoesPublicas;;;;;;;;;;;;;;;;;;
2023;RREO;6;Transferências dos Estados e do Distrito Federal e de suas Entidades;TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2023;RREO;6;Transferências dos Municípios e de suas Entidades;TransferenciasCorrentesDosMunicipiosEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2023;RREO;6;Valores Mobiliários;ReceitasDeValoresMobiliarios;;;;;;;;;;;;;;;;;;
2024;RREO;1;AMORTIZAÇÃO DA DÍVIDA;AmortizacaoDaDivida;;;;;;;;;;;;;;;;;;
2024;RREO;1;AMORTIZAÇÃO DA DÍVIDA / REFINANCIAMENTO (XI);AmortizacaoRefinanciamentoDaDivida;;;;;;;;;;;;;;;;;;
2024;RREO;1;Amortização da Dívida Interna;AmortizacaoRefinanciamentoDaDividaInterna;;;;;;;;;;;;;;;;;;
2024;RREO;1;CONTRIBUIÇÕES;ReceitaDeContribuicoes;;;;;;;;;;;;;;;;;;
2024;RREO;1;CONTRIBUIÇÕES;ReceitaDeContribuicoesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;1;Cessão de Direitos;ReceitaDaCessaoDeDireitos;;;;;;;;;;;;;;;;;;
2024;RREO;1;Contribuições Sociais;ContribuicoesSociais;;;;;;;;;;;;;;;;;;
2024;RREO;1;Contribuições Sociais;ContribuicoesSociaisIntra;;;;;;;;;;;;;;;;;;
2024;RREO;1;DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII);DespesasExcetoIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2024;RREO;1;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2024;RREO;1;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentariasTotal;;;;;;;;;;;;;;;;;;
2024;RREO;1;DESPESAS CORRENTES;DespesasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;1;DESPESAS CORRENTES;DespesasCorrentesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;1;DESPESAS DE CAPITAL;DespesasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;1;Demais Despesas Correntes;DemaisDespesasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;1;Demais Receitas Correntes;ReceitasCorrentesDiversas;;;;;;;;;;;;;;;;;;
2024;RREO;1;Demais Receitas Correntes;ReceitasCorrentesDiversasIntra;;;;;;;;;;;;;;;;;;
2024;RREO;1;Demais Receitas Patrimoniais;OutrasReceitasPatrimoniais;;;;;;;;;;;;;;;;;;
2024;RREO;1;Demais Transferências Correntes;OutrasTransferenciasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;1;Demais Transferências de Capital;DemaisTransferenciasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;1;Dívida Contratual;AmortizacaoRefinanciamentoDaDividaInternaContratual;;;;;;;;;;;;;;;;;;
2024;RREO;1;Exploração de Recursos Naturais;ExploracaoDeRecursosNaturais;;;;;;;;;;;;;;;;;;
2024;RREO;1;Exploração do Patrimônio Imobiliário do Estado;ReceitasImobiliarias;;;;;;;;;;;;;;;;;;
2024;RREO;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;ReceitaTributaria;;;;;;;;;;;;;;;;;;
2024;RREO;1;INVERSÕES FINANCEIRAS;InversoesFinanceiras;;;;;;;;;;;;;;;;;;
2024;RREO;1;INVESTIMENTOS;Investimentos;;;;;;;;;;;;;;;;;;
2024;RREO;1;Impostos;Impostos;;;;;;;;;;;;;;;;;;
2024;RREO;1;Indenizações, Restituições e Ressarcimentos;IndenizacoesERestituicoes;;;;;;;;;;;;;;;;;;
2024;RREO;1;JUROS E ENCARGOS DA DÍVIDA;JurosEEncargosDaDivida;;;;;;;;;;;;;;;;;;
2024;RREO;1;Multas Administrativas, Contratuais e Judiciais;MultasEJurosDeMora;;;;;;;;;;;;;;;;;;
2024;RREO;1;OPERAÇÕES DE CRÉDITO;ReceitasDeOperacoesDeCredito;;;;;;;;;;;;;;;;;;
2024;RREO;1;OUTRAS DESPESAS CORRENTES;OutrasDespesasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;1;OUTRAS DESPESAS CORRENTES;OutrasDespesasCorrentesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;1;OUTRAS RECEITAS CORRENTES;OutrasReceitasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;1;OUTRAS RECEITAS CORRENTES;OutrasReceitasCorrentesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;1;Operações de Crédito - Mercado Interno;OperacoesDeCreditoInternas;;;;;;;;;;;;;;;;;;
2024;RREO;1;Outros Serviços;OutrosServicos;;;;;;;;;;;;;;;;;;
2024;RREO;1;Outros Serviços;OutrosServicosIntra;;;;;;;;;;;;;;;;;;
2024;RREO;1;PESSOAL E ENCARGOS SOCIAIS;PessoalEEncargosSociais;;;;;;;;;;;;;;;;;;
2024;RREO;1;PESSOAL E ENCARGOS SOCIAIS;PessoalEEncargosSociaisIntra;;;;;;;;;;;;;;;;;;
2024;RREO;1;RECEITA DE SERVIÇOS;ReceitaDeServicos;;;;;;;;;;;;;;;;;;
2024;RREO;1;RECEITA DE SERVIÇOS;ReceitaDeServicosIntra;;;;;;;;;;;;;;;;;;
2024;RREO;1;RECEITA PATRIMONIAL;ReceitaPatrimonial;;;;;;;;;;;;;;;;;;
2024;RREO;1;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);ReceitasExcetoIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2024;RREO;1;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2024;RREO;1;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentariasTotal;;;;;;;;;;;;;;;;;;
2024;RREO;1;RECEITAS CORRENTES;ReceitasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;1;RECEITAS CORRENTES;ReceitasCorrentesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;1;RECEITAS DE CAPITAL;ReceitasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;1;RESERVA DE CONTINGÊNCIA;ReservaDeContingencia;;;;;;;;;;;;;;;;;;
2024;RREO;1;SUBTOTAL DAS DESPESAS (X) = (VIII + IX);SubtotalDasDespesas;;;;;;;;;;;;;;;;;;
2024;RREO;1;SUBTOTAL DAS RECEITAS (III) = (I + II);SubtotalDasReceitas;;;;;;;;;;;;;;;;;;
2024;RREO;1;SUPERÁVIT (XIII);Superavit;;;;;;;;;;;;;;;;;;
2024;RREO;1;Serviços Administrativos e Comerciais Gerais;ServicosAdministrativosEComerciaisGerais;;;;;;;;;;;;;;;;;;
2024;RREO;1;Serviços e Atividades Referentes à Navegação e ao Transporte;ServicosEAtividadesReferentesANavegacaoEAoTransporte;;;;;;;;;;;;;;;;;;
2024;RREO;1;TOTAL COM DÉFICIT (VII) = (V + VI);TotalReceitasComDeficit;;;;;;;;;;;;;;;;;;
2024;RREO;1;TOTAL COM SUPERÁVIT (XIV) = (XII + XIII);TotalDespesasComSuperavit;;;;;;;;;;;;;;;;;;
2024;RREO;1;TOTAL DAS DESPESAS (XII) = (X + XI);TotalDespesas;;;;;;;;;;;;;;;;;;
2024;RREO;1;TOTAL DAS RECEITAS (V) = (III + IV);TotalReceitas;;;;;;;;;;;;;;;;;;
2024;RREO;1;TRANSFERÊNCIAS CORRENTES;TransferenciasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;1;TRANSFERÊNCIAS DE CAPITAL;TransferenciasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;1;Taxas;Taxas;;;;;;;;;;;;;;;;;;
2024;RREO;1;Transferências da União e de suas Entidades;TransferenciasCorrentesDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2024;RREO;1;Transferências da União e de suas Entidades;TransferenciasDeCapitalDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2024;RREO;1;Transferências de Instituições Privadas;TransferenciasCorrentesDeInstituicoesPrivadas;;;;;;;;;;;;;;;;;;
2024;RREO;1;Transferências de Outras Instituições Públicas;TransferenciasCorrentesDeOutrasInstituicoesPublicas;;;;;;;;;;;;;;;;;;
2024;RREO;1;Transferências dos Estados e do Distrito Federal e de suas Entidades;TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2024;RREO;1;Transferências dos Municípios e de suas Entidades;TransferenciasCorrentesDosMunicipiosEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2024;RREO;1;Valores Mobiliários;ReceitasDeValoresMobiliarios;;;;;;;;;;;;;;;;;;
2024;RREO;2;ALIENAÇÃO DE BENS;AlienacaoDeBens;;;;;;;;;;;;;;;;;;
2024;RREO;2;AMORTIZAÇÃO DA DÍVIDA;AmortizacaoDaDivida;;;;;;;;;;;;;;;;;;
2024;RREO;2;AMORTIZAÇÃO DA DÍVIDA / REFINANCIAMENTO (XI);AmortizacaoRefinanciamentoDaDivida;;;;;;;;;;;;;;;;;;
2024;RREO;2;Alienação de Bens Imóveis;AlienacaoDeBensImoveis;;;;;;;;;;;;;;;;;;
2024;RREO;2;Amortização da Dívida Interna;AmortizacaoRefinanciamentoDaDividaInterna;;;;;;;;;;;;;;;;;;
2024;RREO;2;Bens, Direitos e Valores Incorporados ao Patrimônio Público;BensDireitosEValoresIncorporadosAoPatrimonioPublico;;;;;;;;;;;;;;;;;;
2024;RREO;2;CONTRIBUIÇÕES;ReceitaDeContribuicoes;;;;;;;;;;;;;;;;;;
2024;RREO;2;CONTRIBUIÇÕES;ReceitaDeContribuicoesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;2;Cessão de Direitos;ReceitaDaCessaoDeDireitos;;;;;;;;;;;;;;;;;;
2024;RREO;2;Contribuições Sociais;ContribuicoesSociais;;;;;;;;;;;;;;;;;;
2024;RREO;2;Contribuições Sociais;ContribuicoesSociaisIntra;;;;;;;;;;;;;;;;;;
2024;RREO;2;DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII);DespesasExcetoIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2024;RREO;2;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2024;RREO;2;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentariasTotal;;;;;;;;;;;;;;;;;;
2024;RREO;2;DESPESAS CORRENTES;DespesasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;2;DESPESAS CORRENTES;DespesasCorrentesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;2;DESPESAS DE CAPITAL;DespesasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;2;Demais Despesas Correntes;DemaisDespesasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;2;Demais Receitas Correntes;ReceitasCorrentesDiversas;;;;;;;;;;;;;;;;;;
2024;RREO;2;Demais Receitas Correntes;ReceitasCorrentesDiversasIntra;;;;;;;;;;;;;;;;;;
2024;RREO;2;Demais Receitas Patrimoniais;OutrasReceitasPatrimoniais;;;;;;;;;;;;;;;;;;
2024;RREO;2;Demais Transferências Correntes;OutrasTransferenciasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;2;Demais Transferências de Capital;DemaisTransferenciasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;2;Dívida Contratual;AmortizacaoRefinanciamentoDaDividaInternaContratual;;;;;;;;;;;;;;;;;;
2024;RREO;2;Exploração de Recursos Naturais;ExploracaoDeRecursosNaturais;;;;;;;;;;;;;;;;;;
2024;RREO;2;Exploração do Patrimônio Imobiliário do Estado;ReceitasImobiliarias;;;;;;;;;;;;;;;;;;
2024;RREO;2;Exploração do Patrimônio Intangível;ExploracaoDoPatrimonioIntangivel;;;;;;;;;;;;;;;;;;
2024;RREO;2;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;ReceitaTributaria;;;;;;;;;;;;;;;;;;
2024;RREO;2;INVERSÕES FINANCEIRAS;InversoesFinanceiras;;;;;;;;;;;;;;;;;;
2024;RREO;2;INVESTIMENTOS;Investimentos;;;;;;;;;;;;;;;;;;
2024;RREO;2;Impostos;Impostos;;;;;;;;;;;;;;;;;;
2024;RREO;2;Indenizações, Restituições e Ressarcimentos;IndenizacoesERestituicoes;;;;;;;;;;;;;;;;;;
2024;RREO;2;JUROS E ENCARGOS DA DÍVIDA;JurosEEncargosDaDivida;;;;;;;;;;;;;;;;;;
2024;RREO;2;Multas Administrativas, Contratuais e Judiciais;MultasEJurosDeMora;;;;;;;;;;;;;;;;;;
2024;RREO;2;OPERAÇÕES DE CRÉDITO;ReceitasDeOperacoesDeCredito;;;;;;;;;;;;;;;;;;
2024;RREO;2;OUTRAS DESPESAS CORRENTES;OutrasDespesasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;2;OUTRAS DESPESAS CORRENTES;OutrasDespesasCorrentesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;2;OUTRAS RECEITAS CORRENTES;OutrasReceitasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;2;OUTRAS RECEITAS CORRENTES;OutrasReceitasCorrentesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;2;Operações de Crédito - Mercado Interno;OperacoesDeCreditoInternas;;;;;;;;;;;;;;;;;;
2024;RREO;2;Outros Serviços;OutrosServicos;;;;;;;;;;;;;;;;;;
2024;RREO;2;Outros Serviços;OutrosServicosIntra;;;;;;;;;;;;;;;;;;
2024;RREO;2;PESSOAL E ENCARGOS SOCIAIS;PessoalEEncargosSociais;;;;;;;;;;;;;;;;;;
2024;RREO;2;PESSOAL E ENCARGOS SOCIAIS;PessoalEEncargosSociaisIntra;;;;;;;;;;;;;;;;;;
2024;RREO;2;RECEITA DE SERVIÇOS;ReceitaDeServicos;;;;;;;;;;;;;;;;;;
2024;RREO;2;RECEITA DE SERVIÇOS;ReceitaDeServicosIntra;;;;;;;;;;;;;;;;;;
2024;RREO;2;RECEITA PATRIMONIAL;ReceitaPatrimonial;;;;;;;;;;;;;;;;;;
2024;RREO;2;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);ReceitasExcetoIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2024;RREO;2;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2024;RREO;2;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentariasTotal;;;;;;;;;;;;;;;;;;
2024;RREO;2;RECEITAS CORRENTES;ReceitasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;2;RECEITAS CORRENTES;ReceitasCorrentesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;2;RECEITAS DE CAPITAL;ReceitasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;2;RESERVA DE CONTINGÊNCIA;ReservaDeContingencia;;;;;;;;;;;;;;;;;;
2024;RREO;2;SALDOS DE EXERCÍCIOS ANTERIORES;SaldoDeExerciciosAnterioresUtilizadosParaCreditosAdicionais;;;;;;;;;;;;;;;;;;
2024;RREO;2;SUBTOTAL DAS DESPESAS (X) = (VIII + IX);SubtotalDasDespesas;;;;;;;;;;;;;;;;;;
2024;RREO;2;SUBTOTAL DAS RECEITAS (III) = (I + II);SubtotalDasReceitas;;;;;;;;;;;;;;;;;;
2024;RREO;2;SUPERÁVIT (XIII);Superavit;;;;;;;;;;;;;;;;;;
2024;RREO;2;Serviços Administrativos e Comerciais Gerais;ServicosAdministrativosEComerciaisGerais;;;;;;;;;;;;;;;;;;
2024;RREO;2;Serviços e Atividades Referentes à Navegação e ao Transporte;ServicosEAtividadesReferentesANavegacaoEAoTransporte;;;;;;;;;;;;;;;;;;
2024;RREO;2;Superávit Financeiro Utilizado para Créditos Adicionais;SuperavitFinanceiro;;;;;;;;;;;;;;;;;;
2024;RREO;2;TOTAL COM DÉFICIT (VII) = (V + VI);TotalReceitasComDeficit;;;;;;;;;;;;;;;;;;
2024;RREO;2;TOTAL COM SUPERÁVIT (XIV) = (XII + XIII);TotalDespesasComSuperavit;;;;;;;;;;;;;;;;;;
2024;RREO;2;TOTAL DAS DESPESAS (XII) = (X + XI);TotalDespesas;;;;;;;;;;;;;;;;;;
2024;RREO;2;TOTAL DAS RECEITAS (V) = (III + IV);TotalReceitas;;;;;;;;;;;;;;;;;;
2024;RREO;2;TRANSFERÊNCIAS CORRENTES;TransferenciasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;2;TRANSFERÊNCIAS DE CAPITAL;TransferenciasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;2;Taxas;Taxas;;;;;;;;;;;;;;;;;;
2024;RREO;2;Transferências da União e de suas Entidades;TransferenciasCorrentesDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2024;RREO;2;Transferências da União e de suas Entidades;TransferenciasDeCapitalDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2024;RREO;2;Transferências de Instituições Privadas;TransferenciasCorrentesDeInstituicoesPrivadas;;;;;;;;;;;;;;;;;;
2024;RREO;2;Transferências de Outras Instituições Públicas;TransferenciasCorrentesDeOutrasInstituicoesPublicas;;;;;;;;;;;;;;;;;;
2024;RREO;2;Transferências dos Estados e do Distrito Federal e de suas Entidades;TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2024;RREO;2;Transferências dos Municípios e de suas Entidades;TransferenciasCorrentesDosMunicipiosEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2024;RREO;2;Valores Mobiliários;ReceitasDeValoresMobiliarios;;;;;;;;;;;;;;;;;;
2024;RREO;3;ALIENAÇÃO DE BENS;AlienacaoDeBens;;;;;;;;;;;;;;;;;;
2024;RREO;3;AMORTIZAÇÃO DA DÍVIDA;AmortizacaoDaDivida;;;;;;;;;;;;;;;;;;
2024;RREO;3;AMORTIZAÇÃO DA DÍVIDA / REFINANCIAMENTO (XI);AmortizacaoRefinanciamentoDaDivida;;;;;;;;;;;;;;;;;;
2024;RREO;3;Alienação de Bens Imóveis;AlienacaoDeBensImoveis;;;;;;;;;;;;;;;;;;
2024;RREO;3;Amortização da Dívida Interna;AmortizacaoRefinanciamentoDaDividaInterna;;;;;;;;;;;;;;;;;;
2024;RREO;3;Bens, Direitos e Valores Incorporados ao Patrimônio Público;BensDireitosEValoresIncorporadosAoPatrimonioPublico;;;;;;;;;;;;;;;;;;
2024;RREO;3;CONTRIBUIÇÕES;ReceitaDeContribuicoes;;;;;;;;;;;;;;;;;;
2024;RREO;3;CONTRIBUIÇÕES;ReceitaDeContribuicoesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;3;Cessão de Direitos;ReceitaDaCessaoDeDireitos;;;;;;;;;;;;;;;;;;
2024;RREO;3;Contribuições Sociais;ContribuicoesSociais;;;;;;;;;;;;;;;;;;
2024;RREO;3;Contribuições Sociais;ContribuicoesSociaisIntra;;;;;;;;;;;;;;;;;;
2024;RREO;3;DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII);DespesasExcetoIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2024;RREO;3;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2024;RREO;3;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentariasTotal;;;;;;;;;;;;;;;;;;
2024;RREO;3;DESPESAS CORRENTES;DespesasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;3;DESPESAS CORRENTES;DespesasCorrentesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;3;DESPESAS DE CAPITAL;DespesasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;3;Demais Despesas Correntes;DemaisDespesasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;3;Demais Receitas Correntes;ReceitasCorrentesDiversas;;;;;;;;;;;;;;;;;;
2024;RREO;3;Demais Receitas Correntes;ReceitasCorrentesDiversasIntra;;;;;;;;;;;;;;;;;;
2024;RREO;3;Demais Receitas Patrimoniais;OutrasReceitasPatrimoniais;;;;;;;;;;;;;;;;;;
2024;RREO;3;Demais Receitas de Capital;RREO1OutrasReceitasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;3;Demais Transferências Correntes;OutrasTransferenciasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;3;Demais Transferências de Capital;DemaisTransferenciasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;3;Dívida Contratual;AmortizacaoRefinanciamentoDaDividaInternaContratual;;;;;;;;;;;;;;;;;;
2024;RREO;3;Exploração de Recursos Naturais;ExploracaoDeRecursosNaturais;;;;;;;;;;;;;;;;;;
2024;RREO;3;Exploração do Patrimônio Imobiliário do Estado;ReceitasImobiliarias;;;;;;;;;;;;;;;;;;
2024;RREO;3;Exploração do Patrimônio Intangível;ExploracaoDoPatrimonioIntangivel;;;;;;;;;;;;;;;;;;
2024;RREO;3;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;ReceitaTributaria;;;;;;;;;;;;;;;;;;
2024;RREO;3;INVERSÕES FINANCEIRAS;InversoesFinanceiras;;;;;;;;;;;;;;;;;;
2024;RREO;3;INVESTIMENTOS;Investimentos;;;;;;;;;;;;;;;;;;
2024;RREO;3;Impostos;Impostos;;;;;;;;;;;;;;;;;;
2024;RREO;3;Indenizações, Restituições e Ressarcimentos;IndenizacoesERestituicoes;;;;;;;;;;;;;;;;;;
2024;RREO;3;JUROS E ENCARGOS DA DÍVIDA;JurosEEncargosDaDivida;;;;;;;;;;;;;;;;;;
2024;RREO;3;Multas Administrativas, Contratuais e Judiciais;MultasEJurosDeMora;;;;;;;;;;;;;;;;;;
2024;RREO;3;OPERAÇÕES DE CRÉDITO;ReceitasDeOperacoesDeCredito;;;;;;;;;;;;;;;;;;
2024;RREO;3;OUTRAS DESPESAS CORRENTES;OutrasDespesasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;3;OUTRAS DESPESAS CORRENTES;OutrasDespesasCorrentesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;3;OUTRAS RECEITAS CORRENTES;OutrasReceitasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;3;OUTRAS RECEITAS CORRENTES;OutrasReceitasCorrentesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;3;OUTRAS RECEITAS DE CAPITAL;OutrasReceitasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;3;Operações de Crédito - Mercado Interno;OperacoesDeCreditoInternas;;;;;;;;;;;;;;;;;;
2024;RREO;3;Outros Serviços;OutrosServicos;;;;;;;;;;;;;;;;;;
2024;RREO;3;Outros Serviços;OutrosServicosIntra;;;;;;;;;;;;;;;;;;
2024;RREO;3;PESSOAL E ENCARGOS SOCIAIS;PessoalEEncargosSociais;;;;;;;;;;;;;;;;;;
2024;RREO;3;PESSOAL E ENCARGOS SOCIAIS;PessoalEEncargosSociaisIntra;;;;;;;;;;;;;;;;;;
2024;RREO;3;RECEITA DE SERVIÇOS;ReceitaDeServicos;;;;;;;;;;;;;;;;;;
